date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:51:23	191909/191909	---M-Z	200	added ('OK')	text/html	etag:%222eda5-60a6a734388f3-gzip%22	https://www.accenture.com/us-en/about/site-map	/Users/dev/Desktop/Accenture%20Latest/www.accenture.com/us-en/about/site-map.html	(from https://www.accenture.com/us-en)
11:51:24	342196/342196	---M-Z	200	added ('OK')	text/html	etag:%22538b4-60a6a9a529d20-gzip%22	https://www.accenture.com/us-en/about/privacy-policy	/Users/dev/Desktop/Accenture%20Latest/www.accenture.com/us-en/about/privacy-policy.html	(from https://www.accenture.com/us-en)
11:51:25	145691/145691	---M-Z	200	added ('OK')	text/html	etag:%222391b-60a6e76ae51e4-gzip%22	https://www.accenture.com/us-en/support/terms-of-use	/Users/dev/Desktop/Accenture%20Latest/www.accenture.com/us-en/support/terms-of-use.html	(from https://www.accenture.com/us-en)
11:51:26	164742/164742	---M-Z	200	added ('OK')	text/html	etag:%2228386-60a6cfa1cef31-gzip%22	https://www.accenture.com/us-en/support/company-cookies-similar-technology	/Users/dev/Desktop/Accenture%20Latest/www.accenture.com/us-en/support/company-cookies-similar-technology.html	(from https://www.accenture.com/us-en)
11:51:27	145247/145247	---M-Z	200	added ('OK')	text/html	etag:%222375f-60a6d38d9f0bd-gzip%22	https://www.accenture.com/us-en/support/accessibility-statement	/Users/dev/Desktop/Accenture%20Latest/www.accenture.com/us-en/support/accessibility-statement.html	(from https://www.accenture.com/us-en)
11:51:28	144986/144986	---M-Z	200	added ('OK')	text/html	etag:%222365a-60a6c60d8e3b2-gzip%22	https://www.accenture.com/us-en/form-do-not-sell-my-personal-information	/Users/dev/Desktop/Accenture%20Latest/www.accenture.com/us-en/form-do-not-sell-my-personal-information.html	(from https://www.accenture.com/us-en)
11:51:30	1288059/1288059	---M--	200	added ('OK')	application/javascript	etag:W/%2213a77b-2386f26fb1bdc0%22	https://www.accenture.com/etc.clientlibs/cio-sites/clientlibs/clientlib-rad.lc-e8bee6a47d29b6550a1a2331d6ef4e53-lc.min.js	/Users/dev/Desktop/Accenture%20Latest/www.accenture.com/etc.clientlibs/cio-sites/clientlibs/clientlib-rad.lc-e8bee6a47d29b6550a1a2331d6ef4e53-lc.min.js	(from https://www.accenture.com/us-en)
11:51:30	51512/51512	---M--	200	added ('OK')	application/javascript	etag:W/%22c938-2386f26fb1bdc0%22	https://www.accenture.com/etc.clientlibs/cio-sites/clientlibs/clientlib-rad-base.lc-e3ee80d8770b608fce0f7e6dd2232209-lc.min.js	/Users/dev/Desktop/Accenture%20Latest/www.accenture.com/etc.clientlibs/cio-sites/clientlibs/clientlib-rad-base.lc-e3ee80d8770b608fce0f7e6dd2232209-lc.min.js	(from https://www.accenture.com/us-en)
11:51:31	520/520	---M--	200	added ('OK')	application/javascript	etag:%220x8DB8A1C010767D2%22	https://www.accenture.com/content/dam/system-files/acom/custom-code/change-more/js/accenture-RAD-template-quick-fix.js	/Users/dev/Desktop/Accenture%20Latest/www.accenture.com/content/dam/system-files/acom/custom-code/change-more/js/accenture-RAD-template-quick-fix.js_;%20filename_=UTF-8''accenture-RAD-template-quick-fix.js	(from https://www.accenture.com/us-en)
11:51:35	1327/1327	---M--	200	added ('OK')	application/javascript	etag:%220x8DBD3A055BF4D66%22	https://www.accenture.com/content/dam/system-files/acom/custom-code/change-more/js/accenture-change-more-quick-fix.js	/Users/dev/Desktop/Accenture%20Latest/www.accenture.com/content/dam/system-files/acom/custom-code/change-more/js/accenture-change-more-quick-fix.js_;%20filename_=UTF-8''accenture-change-more-quick-fix.js	(from https://www.accenture.com/us-en)
